Id,SalePrice
1874,144556.42999096663
1875,196820.5591315475
1876,172174.1124457719
1877,197109.20712697748
1878,203305.8338626039
1879,155068.94439666677
1880,127690.55226722219
1881,206802.5728147256
1882,263129.98580430687
1883,184392.9877718192
1884,201746.88848420637
1885,268201.20817110356
1886,256903.49022947994
1887,194171.17324366362
1888,230541.1936796267
1889,177506.2420079742
1890,121723.44936500004
1891,146972.22553677487
1892,103225.90246523834
1893,128532.66217166663
1894,126860.45260833301
1895,133003.60970857128
1896,115375.74487277772
1897,121768.64446690466
1898,116933.84028999986
1899,133477.85087190472
1900,147315.05232666648
1901,138795.55170642844
1902,140532.28194166636
1903,150431.53901571434
1904,126004.14297380934
1905,171042.99017863628
1906,170137.44611333316
1907,173703.0409386364
1908,130651.35457621557
1909,133492.0933109557
1910,129210.71297264416
1911,178830.93437361496
1912,257936.31318833304
1913,122493.92135000005
1914,91634.30479000029
1915,302503.7117619653
1916,107873.8531983333
1917,235246.12116370816
1918,146120.2446919048
1919,145183.9212399998
1920,131417.4128190475
1921,367649.70640999806
1922,375462.0696416657
1923,165207.32907738053
1924,230642.0182643503
1925,205719.52319778595
1926,335195.60672749946
1927,144870.7684166668
1928,150123.54616595228
1929,128456.59590833349
1930,159221.07784367973
1931,145340.78337047593
1932,149868.8544459523
1933,157314.77873638537
1934,169992.81974360032
1935,168648.31927979045
1936,173058.4991155265
1937,178144.31062285713
1938,166385.0204611902
1939,216138.0589640049
1940,194849.3712859312
1941,175578.1299527778
1942,179546.67315484528
1943,213591.6540145242
1944,304969.7868903567
1945,369514.90296916635
1946,173917.6136399993
1947,299470.0345114281
1948,174311.3576999996
1949,237444.31415258217
1950,197796.32435872994
1951,224242.2406904757
1952,209471.98903166645
1953,175187.49994935095
1954,185119.91655149337
1955,134868.40953904734
1956,213599.15551880875
1957,155666.60355173165
1958,293362.8283748904
1959,129343.08970999985
1960,117086.25802999997
1961,121818.5432442857
1962,101321.13247391571
1963,105024.33549624
1964,107661.8675105491
1965,133658.575847222
1966,151024.52894547605
1967,318012.71088420803
1968,326498.77094222355
1969,364020.3141690454
1970,352976.1791223793
1971,360572.82220118993
1972,345376.4830443641
1973,258136.6767633331
1974,276397.9179865075
1975,390229.0587197612
1976,273670.44371168106
1977,346781.6948109521
1978,292873.4832266001
1979,334423.22255785647
1980,215641.63629026848
1981,339346.44245142816
1982,231495.09398852824
1983,239246.65390519434
1984,155840.63333492677
1985,171646.62189817952
1986,173522.13111023384
1987,171179.03710911496
1988,173530.28432280343
1989,180601.03879708558
1990,190184.4511045788
1991,196746.06007337317
1992,208554.437920634
1993,176568.30369021138
1994,200640.87863055547
1995,182812.0356532523
1996,316993.8603328573
1997,314594.76720920624
1998,296414.4397711111
1999,223932.23709857126
2000,286215.03390805324
2001,250709.10553164792
2002,208645.0137228135
2003,241326.19313730378
2004,294840.59716595284
2005,240263.22444833297
2006,233338.2201006065
2007,258554.14431588678
2008,207030.3419559525
2009,175632.3298178771
2010,208937.4743615873
2011,165390.80831807357
2012,201039.13160021626
2013,174133.96492762672
2014,175290.59175162404
2015,218553.17088547588
2016,169871.93996066417
2017,194593.98216809498
2018,122069.602121984
2019,133072.16969636382
2020,121176.13354928563
2021,111820.5888749999
2022,173271.54095744566
2023,133371.60960166666
2024,193723.95899541158
2025,339984.4180999016
2026,179913.93663791553
2027,162289.8139245236
2028,156139.98610955407
2029,170520.22510722227
2030,278375.55723404745
2031,249840.64641571412
2032,270394.6391168586
2033,271766.7746723804
2034,169826.16706587333
2035,223780.5096239642
2036,191156.2090219053
2037,198267.34772523862
2038,304868.2900864278
2039,277534.00015547615
2040,328934.38457309507
2041,320124.6571249992
2042,200392.31249719468
2043,150461.0591650794
2044,153860.22474555546
2045,194917.24902095227
2046,128397.85904000011
2047,130922.07611666642
2048,132823.8697341881
2049,130852.73183785696
2050,188974.038342381
2051,117219.81135476184
2052,125796.38468303018
2053,140685.6395950002
2054,107573.91967000026
2055,138704.16949043292
2056,136364.553085
2057,120473.63337166648
2058,196316.11736828994
2059,124993.60445333322
2060,139730.08877190482
2061,154232.76577173153
2062,127153.20162380938
2063,130117.84750999995
2064,129305.19951547608
2065,133657.47222500012
2066,161155.3854307794
2067,114942.96713833328
2068,129728.75560833327
2069,106922.21074166684
2070,119917.26394666641
2071,111135.03453714304
2072,116333.69944999981
2073,133732.87371999997
2074,182237.06700380935
2075,163312.9662595886
2076,115482.29616333317
2077,131038.58416119013
2078,126420.95491476185
2079,123320.08332476189
2080,124394.51931333322
2081,124089.88189499998
2082,124082.92929000003
2083,123924.49052833335
2084,117313.79842666665
2085,124479.09794000004
2086,159999.13035688316
2087,123237.49345166638
2088,117842.87344833316
2089,97615.79557476203
2090,128970.36183796487
2091,119884.75048333325
2092,116311.89359500034
2093,109362.30405500028
2094,147759.04130285681
2095,132250.7923815081
2096,107020.67635666668
2097,118270.15676166637
2098,123851.87631666672
2099,87778.29175547636
2100,122853.0447050001
2101,123373.56729333308
2102,133033.1982414285
2103,125566.31660333325
2104,115937.1168083332
2105,125633.3727295238
2106,107786.37534454561
2107,165103.09175047613
2108,131709.23741833324
2109,120351.2337316669
2110,117941.77914166651
2111,147403.6114099999
2112,115712.18869833324
2113,121487.67854499971
2114,129795.76366999977
2115,130038.40451777751
2116,109914.05963166682
2117,129434.93931753967
2118,119699.21749936508
2119,118162.92245722217
2120,120368.6925449998
2121,102997.6953383335
2122,116011.18265119076
2123,118721.60747142868
2124,136541.2424533334
2125,104783.1595383334
2126,133408.53903166653
2127,134332.19295571375
2128,128233.71834906576
2129,121962.20410512814
2130,131642.1666733332
2131,122292.43137761891
2132,126710.47169999988
2133,120415.37747833304
2134,124322.14158928549
2135,119003.4521866667
2136,102086.97653166678
2137,136138.94090000002
2138,135578.64966833318
2139,164103.16110738105
2140,138103.77707136373
2141,138301.610322778
2142,135882.578020238
2143,133990.277740909
2144,120925.67367333331
2145,139413.75111088762
2146,162957.7625169048
2147,124389.97479904754
2148,125708.33224666657
2149,136482.15724999973
2150,210886.31480166642
2151,140066.66007428576
2152,164742.9050633333
2153,122464.73277476187
2154,133584.54089333347
2155,160489.06560063467
2156,189272.32996855496
2157,220757.60064880934
2158,217681.03776857094
2159,209482.07011992045
2160,194174.38491840332
2161,231740.09138966995
2162,328306.08330519416
2163,337781.622652769
2164,254735.57181166683
2165,159092.64128031745
2166,143821.31913960306
2167,179447.18602444985
2168,187706.56316634564
2169,189433.10303719068
2170,207593.73254098804
2171,146792.29788500024
2172,129110.96648974383
2173,153037.90949333337
2174,210978.44081953523
2175,259767.13946491262
2176,271544.7532356708
2177,198130.9403687665
2178,255646.1828507067
2179,149002.1587453494
2180,165728.12366029588
2181,205699.60365804046
2182,219714.60524948125
2183,193359.24971155886
2184,122593.58548142863
2185,149229.69052666685
2186,132615.79080958877
2187,144075.3370713492
2188,142437.7129949999
2189,178550.7938866667
2190,95121.37511055563
2191,106404.08089833354
2192,108667.7624607939
2193,140426.9561566665
2194,130101.43968166623
2195,114042.14966333346
2196,113081.61099500036
2197,110103.3056450001
2198,140364.8158030806
2199,123765.82216341262
2200,135835.42748055558
2201,171254.2560416663
2202,207383.05072739915
2203,132455.25409999996
2204,145049.2126616662
2205,116018.50082000003
2206,136590.51508530296
2207,213750.69878690474
2208,199632.8356397619
2209,147576.4633916664
2210,132876.0616128824
2211,119245.02878333344
2212,124327.94953833273
2213,116082.89572611115
2214,124226.85877502173
2215,112967.4573766666
2216,126889.49010166645
2217,132955.48285333364
2218,92145.20683000024
2219,108448.33154166696
2220,100730.18597666698
2221,310278.7446988888
2222,202130.78456688797
2223,248027.467481623
2224,186735.97311753943
2225,136750.88168666651
2226,137998.6618920634
2227,182547.202596208
2228,277489.7654458333
2229,268201.4574328298
2230,158263.01639545418
2231,224302.10662158695
2232,176827.26094075758
2233,194742.98417510654
2234,272642.34713604586
2235,176075.27955515936
2236,230801.5975115211
2237,277829.1197611258
2238,194441.5222120997
2239,138536.65322950226
2240,159768.7047274316
2241,145172.95290333364
2242,123755.55777833344
2243,123916.65540214298
2244,101239.47742293654
2245,92253.95715000297
2246,151240.36487666622
2247,122558.85771518011
2248,128272.20578358612
2249,128835.63340224409
2250,146191.3948959521
2251,144475.1515650002
2252,156124.58850268408
2253,160975.50620145758
2254,164180.5546944483
2255,164111.59322580064
2256,179603.54333715234
2257,165299.25869187573
2258,178881.13596936915
2259,165203.38812871528
2260,175358.0337767316
2261,186388.63855668897
2262,195523.48334593134
2263,300723.21513416583
2264,377697.08084523794
2265,171778.0558778569
2266,288876.2587040472
2267,306968.78444642853
2268,381739.1428766656
2269,151365.52445166642
2270,220101.05656166663
2271,194667.9334002381
2272,184423.19294244598
2273,167226.30027673134
2274,166271.5781535715
2275,162040.38931220776
2276,157882.34670506476
2277,143607.78238166618
2278,133746.42441333336
2279,130794.40507475894
2280,135363.91008619036
2281,174367.67636706377
2282,181755.37145690448
2283,108423.77729327905
2284,109841.12436593592
2285,150317.32647380943
2286,118775.10168404777
2287,357939.84976166504
2288,289411.15354846924
2289,273463.15625925874
2290,388380.05716785527
2291,341045.5107709521
2292,397485.4497433325
2293,391011.46418380726
2294,353794.5911723791
2295,415713.8586552385
2296,272075.97809830663
2297,299290.0555192856
2298,358970.29438499926
2299,328730.45492451976
2300,287924.5161673794
2301,319988.93465928634
2302,212456.38827992068
2303,248805.62115222172
2304,243911.80331140166
2305,158610.61426021857
2306,155394.91634966264
2307,171045.46160978466
2308,212752.97529287552
2309,291893.8879066656
2310,252577.18167257606
2311,172918.08700315555
2312,177026.69264020724
2313,167510.3325145221
2314,195925.7781903968
2315,166486.15018681862
2316,171737.450923303
2317,173482.59940238096
2318,171354.93186197744
2319,179395.94615207208
2320,178787.22141495938
2321,206177.4501206692
2322,167922.42248464157
2323,192124.03936438652
2324,194423.82661543673
2325,191384.33452305582
2326,195166.56935738097
2327,176048.49850837866
2328,184815.85900419956
2329,170015.29187743145
2330,170195.40154790768
2331,305687.6862003106
2332,315699.9504725088
2333,233551.97034846534
2334,235635.87933349182
2335,276513.0323488487
2336,286314.72549545194
2337,210411.0215313089
2338,253007.48342774963
2339,242518.1499357136
2340,376477.06851666595
2341,210185.45703583315
2342,233634.6446879426
2343,191941.1260793736
2344,205353.9315772947
2345,221598.9170611645
2346,236524.61219992928
2347,211104.14817087125
2348,241160.10367297355
2349,174783.26983857134
2350,322372.66057547636
2351,299145.23670977214
2352,271642.0628613744
2353,208740.00265484132
2354,159589.47480095233
2355,178294.2175528842
2356,163625.69189430727
2357,187541.47645144348
2358,188356.88235838176
2359,134072.9169526983
2360,124715.98188333344
2361,127874.2675492856
2362,242877.03987142848
2363,140334.14370499994
2364,164050.916028333
2365,208873.4331821432
2366,229344.37133384953
2367,221114.51868190538
2368,181228.31477552824
2369,220022.51085095314
2370,173013.07922956024
2371,172379.6882009524
2372,200662.9085401097
2373,232644.39242170358
2374,240743.73558758284
2375,262330.96271555603
2376,213739.0024038093
2377,282136.5143280951
2378,152300.4886264285
2379,145051.80427768387
2380,136076.14236269845
2381,155044.12809006497
2382,189066.79695595213
2383,195897.03783149354
2384,224843.04783166674
2385,154661.24667222198
2386,147485.36891173135
2387,129205.16904833331
2388,113361.71719666674
2389,122092.7743219841
2390,138407.36397499978
2391,129411.24758469696
2392,126969.61411595218
2393,154879.53320863636
2394,144496.37256673162
2395,151549.93480190483
2396,145592.82062863625
2397,174589.40690411252
2398,138918.1531419047
2399,75811.86989190505
2400,95844.1290830953
2401,120632.06214499977
2402,133292.8930383332
2403,123750.69199999988
2404,132472.06136141025
2405,146715.44780363637
2406,136436.0595966665
2407,117562.6811016665
2408,121696.38688166667
2409,124192.05076261873
2410,144423.48501982665
2411,124587.41173103146
2412,139490.28351833316
2413,124327.89120714233
2414,140617.18614166664
2415,128230.1044233333
2416,135546.56803333337
2417,128087.93856166644
2418,130730.78814969689
2419,110654.59659809528
2420,125331.46070809517
2421,114885.19436333353
2422,137632.95653499986
2423,141025.01854357103
2424,141192.27494833327
2425,145974.99193999998
2426,114273.11632166695
2427,139811.9526983332
2428,182589.34898619016
2429,124675.11239666662
2430,134030.30874006482
2431,97043.18614666669
2432,127205.25825785706
2433,127064.34991023807
2434,126679.3183678571
2435,127293.98646904752
2436,122724.71068142839
2437,109361.14993761916
2438,120411.75611333335
2439,115507.60705928571
2440,121064.53312428553
2441,100937.76606166667
2442,105951.87382999995
2443,120560.79834833334
2444,128474.21175166669
2445,100476.50283738133
2446,113510.65479595256
2447,221595.2898381165
2448,127732.14425055542
2449,107812.62052833325
2450,125652.6114999994
2451,122327.8319199995
2452,201448.51260999995
2453,112954.65040166728
2454,134443.87931666643
2455,126770.20496999998
2456,122350.48882349205
2457,128093.78523738091
2458,125546.88389619043
2459,118743.08776833331
2460,120264.79139619057
2461,127668.38374714284
2462,131207.86581
2463,121392.06291214249
2464,130202.8218166662
2465,139045.75242055574
2466,118855.91597404773
2467,141146.716155
2468,95731.00328833329
2469,95044.12630833326
2470,164897.0816200649
2471,162061.58844166694
2472,126127.59623690469
2473,100665.35241674611
2474,102067.23974333338
2475,198937.67809000006
2476,125146.33946619013
2477,133149.3843549998
2478,141696.70638500003
2479,124475.98143333304
2480,168458.39587597357
2481,144377.13701857143
2482,131491.6516228572
2483,126925.25232047604
2484,128485.92047428584
2485,121898.38607833319
2486,155675.00577333316
2487,155265.58228666664
2488,147066.3621433332
2489,154952.103718333
2490,155170.67255166665
2491,105838.40107309549
2492,163589.92837125537
2493,154291.86504333303
2494,141900.5426699997
2495,125327.59623666649
2496,184638.73248404745
2497,135991.00923166663
2498,114468.19632833336
2499,128658.1254599999
2500,133520.48551563837
2501,116011.03519166655
2502,134547.09945166632
2503,94139.40560119093
2504,174482.97628833307
2505,206199.84003530475
2506,264861.5602773635
2507,259596.53536948052
2508,271513.2863986215
2509,211734.37432672782
2510,218503.87610402395
2511,176045.58666129792
2512,200536.24303517435
2513,207803.846258715
2514,264866.3801380951
2515,151611.4916564285
2516,176686.68960928544
2517,139728.9741050938
2518,156059.1246226188
2519,199486.4782546698
2520,221154.5422618616
2521,196654.98239388913
2522,189748.39764350894
2523,143264.95004166657
2524,134876.872116667
2525,140188.95462095228
2526,124341.87341523806
2527,152646.39995666654
2528,130383.19614928572
2529,127909.8771799968
2530,123719.01997666669
2531,201060.74826927346
2532,183369.90778059184
2533,194499.74191426634
2534,275410.7903333692
2535,260329.93440753216
2536,221668.04679227687
2537,260593.84836519655
2538,182870.68106084949
2539,178658.83455920755
2540,160863.97886965767
2541,181179.53555809133
2542,158951.49689801811
2543,129590.27833452375
2544,118225.5006378572
2545,138311.0469366664
2546,140874.27669625517
2547,130568.76590095226
2548,136803.83856666653
2549,151980.01142474014
2550,390353.84188971826
2551,147304.89306075044
2552,124035.16057000001
2553,106100.37675999996
2554,113122.3121649999
2555,134598.33591166645
2556,111647.08415166695
2557,111321.23250000007
2558,131568.2583688096
2559,108453.60857833338
2560,126111.74624166636
2561,143887.17324166626
2562,125380.53867499995
2563,132313.84363666637
2564,150818.75298999986
2565,142361.73591166676
2566,120517.64737166684
2567,122348.02245833332
2568,176513.4145798261
2569,178184.5182716662
2570,131895.63810169185
2571,151740.9813759524
2572,183585.77198174657
2573,210516.73829577878
2574,256000.17759407603
2575,123158.23516666658
2576,123015.9203411902
2577,124307.29161333329
2578,97157.51720666676
2579,100385.63729166672
2580,128444.55084722221
2581,112822.37994500039
2582,118217.38178499995
2583,277570.0096059894
2584,155672.87977277758
2585,163275.11375106798
2586,206377.79276448747
2587,180836.22304101728
2588,153797.82936928573
2589,138192.38334999973
2590,185213.99270311266
2591,196867.40716404782
2592,191369.75418068634
2593,274598.4487345243
2594,179128.67122999975
2595,220656.29624161572
2596,286226.4453526196
2597,179676.01349440895
2598,213196.31910944427
2599,362056.98972166545
2600,146521.1596816665
2601,162578.22061828282
2602,90856.15938146187
2603,90943.34777947779
2604,94648.64492226108
2605,101785.92547576927
2606,141054.73832166666
2607,170490.03946595258
2608,159876.46762499982
2609,135521.90572500002
2610,122638.73368833336
2611,134416.45899000004
2612,144417.61621666665
2613,143728.32753690478
2614,137498.81059761907
2615,139681.51626833333
2616,146036.22980863633
2617,139713.77903309505
2618,182988.62979363638
2619,179667.9568603031
2620,166249.9923665582
2621,172240.74605269817
2622,167527.25172076485
2623,267778.83087995625
2624,223035.18562162342
2625,260076.60676912722
2626,162642.4114080444
2627,173720.61424161663
2628,401459.93911642884
2629,426865.8741316673
2630,329367.61207238
2631,433255.442854048
2632,401429.0804338096
2633,276481.38093452377
2634,375880.4706949999
2635,151613.65580163375
2636,171313.22338499987
2637,187656.13281880945
2638,221525.5796387374
2639,165891.27235357132
2640,155929.5085138745
2641,105752.70491190482
2642,179269.7827303174
2643,110544.85275711527
2644,115330.14342612906
2645,104766.09176812644
2646,96130.99185406594
2647,102404.71383832113
2648,129545.60589666628
2649,127140.57269428587
2650,151165.69259714277
2651,131196.48164423683
2652,388103.68106476223
2653,289730.5008442987
2654,238415.25475595277
2655,364211.4055945222
2656,368369.7940414277
2657,336272.6312850781
2658,311936.2014204758
2659,246878.29227862455
2660,302231.880623571
2661,353635.3246649982
2662,351151.044434523
2663,262071.87640473517
2664,293492.6256283327
2665,316483.44177357067
2666,294982.9637478565
2667,165888.44997653516
2668,188286.43085412672
2669,171801.5207043561
2670,275978.91514300834
2671,194636.74826854077
2672,176243.94437789242
2673,169344.64929115918
2674,175190.71107269535
2675,168167.93640499574
2676,184062.35343350156
2677,165364.53557370102
2678,197179.7509161113
2679,265697.28839246
2680,280023.77236080397
2681,332286.2047880155
2682,286852.6034621369
2683,432831.26598976174
2684,279082.2124486202
2685,288572.9019813188
2686,284573.65920944314
2687,276913.13226285815
2688,243232.7961952114
2689,235071.41445326232
2690,344547.6435621411
2691,178777.7702258733
2692,163407.27799452393
2693,211292.8512606714
2694,158592.3636665871
2695,188670.40456204806
2696,190196.24906242304
2697,172118.1641751081
2698,180074.6627674009
2699,161821.67154743924
2700,160850.33003458194
2701,167873.7011770921
2702,121762.79772595239
2703,130749.72413666658
2704,131751.96302166668
2705,120822.41152619028
2706,128099.9155216667
2707,119214.94302333354
2708,138927.37766833365
2709,117124.48942833337
2710,121108.23405666665
2711,226893.7637047615
2712,297796.24544221285
2713,175650.1871212885
2714,155588.89021836955
2715,172597.95383174604
2716,171628.31218406055
2717,216635.0585727862
2718,226693.08510150944
2719,150737.15885595247
2720,161430.40665030322
2721,129161.15399888852
2722,136184.9608300001
2723,148840.19842095257
2724,129029.42896999964
2725,122495.33777166657
2726,138283.08634499996
2727,146186.02578285686
2728,142365.31555935074
2729,133281.67298380932
2730,137952.4786542855
2731,121027.6950572223
2732,120742.04786000014
2733,137993.2808783332
2734,137126.61107333333
